"distance","altitude","color_packed","intensity","classification","coords"
"43.39","497.0550","146 159 165","19","6","2561715.821 1205272.307"
"43.68","497.8720","132 140 148","108","6","2561718.396 1205273.148"
"43.71","497.7460","149 162 169","9","6","2561717.909 1205272.901"
"43.8","497.5330","131 141 149","120","6","2561717.46 1205272.601"
"43.97","497.3760","132 146 159","166","6","2561716.9030000004 1205272.161"
"44.38","497.0880","144 156 163","232","6","2561716.3860000004 1205271.479"
"44.38","497.4370","130 138 147","8","6","2561717.4170000004 1205271.942"
"44.38","497.0880","144 156 163","232","6","2561716.3860000004 1205271.479"
"44.38","497.4370","130 138 147","8","6","2561717.4170000004 1205271.942"
"44.64","498.1360","136 149 162","101","6","2561719.3430000003 1205272.533"
"44.65","483.8790","131 137 149","1","3","2561716.1130000004 1205271.053"
"44.65","483.8790","131 137 149","1","3","2561716.1130000004 1205271.053"
"44.78","485.8360","125 132 145","195","22","2561716.2210000004 1205270.967"
"44.84","497.8260","147 158 165","95","6","2561718.6870000004 1205272.016"
"44.85","489.3090","79 89 120","219","22","2561716.281 1205270.9170000001"
"44.9","497.1420","138 150 163","204","6","2561716.676 1205271.033"
"45.25","497.3020","125 134 143","186","6","2561717.415 1205270.991"
"45.36","498.0080","146 156 162","191","6","2561719.372 1205271.753"
"45.36","498.0080","146 156 162","191","6","2561719.372 1205271.753"
"45.4","497.3040","129 138 147","237","6","2561717.4480000003 1205270.84"
"45.61","497.7540","124 132 140","180","6","2561718.7970000003 1205271.217"
"45.62","497.1230","134 146 160","14","6","2561716.96 1205270.374"
"45.62","497.1220","134 146 160","14","6","2561716.96 1205270.374"
"45.7","497.7830","138 149 156","175","6","2561718.912 1205271.168"
"45.8","485.8880","84 97 124","210","22","2561716.6010000003 1205270.013"
"45.84","486.5810","87 99 129","45","22","2561716.6360000004 1205269.986"
"45.86","497.0470","149 162 169","210","6","2561716.892 1205270.084"
"45.87","490.0610","159 187 197","156","22","2561716.662 1205269.964"
"46.01","497.5950","130 138 147","39","6","2561718.5450000004 1205270.661"
"46.01","497.5950","130 138 147","39","6","2561718.5450000004 1205270.661"
"46.15","497.8690","181 194 199","118","6","2561719.344 1205270.876"
"46.24","498.2470","150 168 181","249","6","2561720.2890000003 1205271.197"
"46.29","496.6740","167 187 191","138","6","2561718.341 1205270.259"
"46.36","497.8860","125 133 145","22","6","2561719.625 1205270.772"
"46.37","497.4370","141 148 153","66","6","2561719.301 1205270.6060000001"
"46.37","497.4370","141 148 153","66","6","2561719.301 1205270.606"
"46.45","497.1180","179 201 206","111","6","2561717.574 1205269.741"
"46.55","495.8480","131 141 148","238","6","2561717.1530000004 1205269.445"
"46.58","496.3500","144 150 154","161","6","2561718.034 1205269.807"
"46.58","496.3500","144 150 154","161","6","2561718.034 1205269.807"
"46.68","497.4530","124 126 131","47","6","2561719.7780000004 1205270.484"
"46.87","488.7160","133 147 160","226","22","2561717.034 1205269.038"
"46.99","496.9050","136 150 162","224","6","2561719.0110000004 1205269.796"
"47.07","496.1910","159 165 167","76","6","2561717.9760000003 1205269.239"
"47.11","485.8720","73 85 115","171","22","2561717.2430000002 1205268.871"
"47.16","496.5740","146 155 159","212","6","2561718.5810000002 1205269.4170000001"
"47.18","495.9600","165 180 185","40","6","2561717.602 1205268.952"
"47.41","497.2780","176 185 181","205","6","2561719.784 1205269.685"
"47.49","495.9050","148 161 171","81","6","2561717.5730000003 1205268.604"
"47.49","495.9050","148 161 171","81","6","2561717.5730000003 1205268.604"
"47.73","496.4390","255 255 255","167","6","2561718.568 1205268.78"
"47.79","497.7990","122 128 139","231","6","2561720.7320000003 1205269.702"
"47.88","496.7830","145 150 151","172","6","2561719.1890000002 1205268.905"
"47.89","483.6120","67 81 112","174","22","2561717.5620000004 1205268.158"
"47.89","483.6120","67 81 112","174","22","2561717.5620000004 1205268.158"
"47.98","496.3350","206 216 218","58","6","2561718.497 1205268.475"
"47.98","496.9370","123 131 143","23","6","2561719.4030000004 1205268.886"
"48.14","489.4990","143 155 169","122","22","2561717.595 1205267.891"
"48.15","490.1720","139 152 165","149","22","2561717.598 1205267.888"
"48.15","490.1720","139 152 165","149","22","2561717.598 1205267.888"
"48.16","485.9150","129 143 156","143","22","2561717.8030000003 1205267.965"
"48.16","485.9150","129 143 156","143","22","2561717.8030000003 1205267.965"
"48.31","495.7590","115 121 135","146","6","2561717.74 1205267.773"
"48.31","495.7580","115 121 135","146","6","2561717.74 1205267.773"
"48.35","497.1150","148 151 139","145","6","2561719.892 1205268.698"
"48.35","497.1150","148 151 139","145","6","2561719.892 1205268.698"
"48.4","485.8830","142 156 169","26","22","2561717.821 1205267.709"
"48.4","485.8830","142 156 169","26","22","2561717.821 1205267.709"
"48.47","496.4870","149 155 156","69","6","2561718.9760000003 1205268.158"
"48.47","497.5200","123 130 143","206","6","2561720.52 1205268.854"
"48.47","496.4870","149 155 156","69","6","2561718.9760000003 1205268.158"
"48.47","497.5200","123 130 143","206","6","2561720.52 1205268.854"
"48.47","497.9390","123 129 141","51","6","2561721.182 1205269.155"
"48.58","486.1290","141 155 167","44","22","2561717.9740000004 1205267.587"
"48.61","497.6820","143 144 147","47","6","2561720.8800000004 1205268.8630000001"
"48.67","487.0120","149 164 177","131","22","2561717.7970000003 1205267.405"
"48.67","487.0110","149 164 177","131","22","2561717.7970000003 1205267.404"
"48.68","488.6050","143 156 170","234","22","2561717.801 1205267.4000000001"
"48.71","497.1290","142 143 145","172","6","2561720.0450000004 1205268.377"
"48.83","496.2560","109 114 130","84","6","2561718.75 1205267.658"
"48.87","495.8360","134 136 140","234","6","2561718.1330000004 1205267.34"
"49.05","485.7430","150 164 177","4","22","2561717.9170000004 1205267.047"
"49.07","487.9820","145 159 171","191","22","2561717.936 1205267.033"
"49.14","488.5540","254 255 255","30","6","2561720.4710000004 1205268.097"
"49.21","496.6050","108 117 133","232","6","2561719.5820000004 1205267.617"
"49.21","496.6050","108 117 133","232","6","2561719.5820000004 1205267.617"
"49.27","497.5330","147 150 153","219","6","2561720.94 1205268.165"
"49.33","495.7510","144 151 161","47","6","2561718.142 1205266.834"
"49.46","497.1020","130 129 128","133","6","2561720.3400000003 1205267.692"
"49.51","497.2320","129 129 132","161","6","2561720.5760000004 1205267.739"
"49.55","497.9730","112 117 129","194","6","2561721.6890000002 1205268.195"
"49.56","496.7970","133 132 134","252","6","2561719.94 1205267.393"
"49.57","489.8280","247 251 250","0","22","2561720.4390000002 1205267.607"
"49.57","489.8280","247 251 250","0","22","2561720.4390000002 1205267.607"
"49.68","491.0170","254 255 255","230","22","2561721.6270000003 1205268.0250000001"
"49.72","490.1870","251 253 252","121","22","2561721.592 1205267.974"
"49.72","490.1870","251 253 252","121","22","2561721.592 1205267.974"
"49.73","492.2870","255 255 255","79","22","2561720.149 1205267.307"
"49.73","492.2870","255 255 255","79","22","2561720.149 1205267.307"
"49.73","490.1910","236 248 247","165","22","2561721.0220000003 1205267.705"
"49.74","492.3980","208 222 220","43","22","2561721.0250000004 1205267.692"
"49.74","492.3980","208 222 220","43","22","2561721.0250000004 1205267.692"
"49.74","493.4360","214 221 218","179","22","2561721.0220000003 1205267.692"
"49.75","491.5590","255 255 255","74","22","2561721.605 1205267.94"
"49.75","491.5590","255 255 255","74","22","2561721.605 1205267.94"
"49.77","489.5170","246 251 250","239","22","2561719.3850000002 1205266.9170000001"
"49.78","492.3830","168 178 173","126","22","2561718.9280000003 1205266.698"
"49.79","491.7060","241 246 243","102","22","2561720.5220000003 1205267.413"
"49.8","491.3860","249 251 250","104","22","2561720.1580000003 1205267.229"
"49.8","490.8570","246 252 250","26","22","2561721.4030000004 1205267.797"
"49.81","489.0610","252 254 253","4","22","2561718.619 1205266.526"
"49.82","491.6200","255 255 255","179","22","2561718.825 1205266.608"
"49.82","491.6190","255 255 255","179","22","2561718.825 1205266.607"
"49.82","491.7880","255 255 255","251","22","2561719.1700000004 1205266.763"
"49.83","490.1580","248 252 251","36","22","2561718.952 1205266.655"
"49.83","489.7030","206 230 226","158","22","2561721.2 1205267.675"
"49.84","488.5230","250 254 253","121","6","2561721.645 1205267.861"
"49.84","488.5230","250 254 253","121","6","2561721.645 1205267.861"
"49.85","488.5330","253 255 255","13","6","2561719.2040000004 1205266.742"
"49.85","496.1530","119 124 137","238","6","2561719 1205266.653"
"49.86","491.2030","251 255 254","33","22","2561720.7 1205267.415"
"49.86","491.2030","251 255 254","33","22","2561720.7 1205267.415"
"49.86","492.8280","249 253 250","14","22","2561719.879 1205267.036"
"49.87","496.7190","135 139 141","122","6","2561719.9340000004 1205267.057"
"49.88","491.3170","253 255 254","8","22","2561719.444 1205266.82"
"49.88","491.3160","253 255 254","8","22","2561719.443 1205266.82"
"49.88","490.4150","223 238 235","211","22","2561719.686 1205266.937"
"49.88","490.4150","223 238 235","211","22","2561719.686 1205266.937"
"49.88","491.2230","255 255 255","195","22","2561718.3340000003 1205266.32"
"49.89","488.5090","234 246 240","182","6","2561720.219 1205267.161"
"49.89","489.4930","228 243 241","106","22","2561719.693 1205266.922"
"49.9","490.3530","250 253 252","180","22","2561718.7240000004 1205266.479"
"49.95","488.5020","214 234 225","45","6","2561720.801 1205267.354"
"49.97","488.4930","218 236 228","221","6","2561721.5990000004 1205267.695"
"50.2","497.6520","153 157 158","62","6","2561721.4760000003 1205267.395"
"50.2","497.6510","153 157 158","62","6","2561721.4760000003 1205267.394"
"50.22","486.7010","142 154 167","204","22","2561718.4000000004 1205265.979"
"50.28","488.4820","206 227 219","88","6","2561719.835 1205266.563"
"50.28","488.4820","206 227 219","88","6","2561719.835 1205266.563"
"50.33","489.3920","112 118 131","223","22","2561718.497 1205265.901"
"50.33","489.3920","112 118 131","223","22","2561718.497 1205265.901"
"50.33","495.9410","154 163 164","94","6","2561718.9420000003 1205266.104"
"50.34","497.5500","144 144 143","131","6","2561721.392 1205267.195"
"50.35","488.5110","212 232 222","46","6","2561720.753 1205266.903"
"50.39","496.9690","183 187 184","42","6","2561720.554 1205266.768"
"50.61","496.2230","83 90 94","219","6","2561719.487 1205266.039"
"50.61","496.2220","83 90 94","219","6","2561719.487 1205266.039"
"50.63","488.4930","186 210 206","66","6","2561719.578 1205266.065"
"50.63","496.7880","229 233 230","217","6","2561720.6550000003 1205266.543"
"50.68","496.4700","204 218 203","177","6","2561719.808 1205266.111"
"50.74","497.5810","250 253 245","170","6","2561721.682 1205266.886"
"50.76","489.4150","255 255 255","73","6","2561718.693 1205265.516"
"50.81","488.5010","159 175 171","191","6","2561721.7830000003 1205266.854"
"50.81","488.5010","159 175 171","191","6","2561721.7830000003 1205266.854"
"50.88","487.1750","129 140 153","225","22","2561718.72 1205265.393"
"50.88","487.1750","129 140 153","225","22","2561718.72 1205265.393"
"50.88","485.6580","151 165 177","78","6","2561718.713 1205265.398"
"50.98","488.4490","107 115 122","198","6","2561720.665 1205266.168"
"50.98","488.4490","107 115 122","198","6","2561720.665 1205266.168"
"51.12","488.5010","98 107 117","225","6","2561719.95 1205265.688"
"51.14","489.3860","186 200 196","163","6","2561718.96 1205265.217"
"51.14","489.3860","186 200 196","163","6","2561718.96 1205265.217"
"51.25","488.4990","144 153 155","141","6","2561722.4540000004 1205266.685"
"51.3","488.4930","112 118 128","71","6","2561719.551 1205265.307"
"51.5","485.9130","116 124 139","91","22","2561718.9880000004 1205264.843"
"51.5","487.4250","129 138 151","206","22","2561718.9880000004 1205264.842"
"51.54","482.1000","222 231 212","56","2","2561720.8970000003 1205265.653"
"51.55","482.0850","220 227 207","30","31","2561721.7720000003 1205266.04"
"51.6","488.5180","216 224 220","18","6","2561720.5300000003 1205265.421"
"51.61","486.7730","247 252 249","219","22","2561721.994 1205266.0760000001"
"51.62","487.1530","252 255 252","181","22","2561722.1440000003 1205266.138"
"51.62","487.1530","252 255 252","181","22","2561722.1440000003 1205266.138"
"51.64","486.2150","220 234 229","110","22","2561721.2550000004 1205265.705"
"51.65","489.4010","157 169 166","197","6","2561721.048 1205265.601"
"51.66","487.0400","244 250 247","138","22","2561721.4710000004 1205265.788"
"51.66","487.0400","244 250 247","138","22","2561721.4710000004 1205265.788"
"51.67","486.0540","217 232 226","69","22","2561722.389 1205266.188"
"51.68","489.3840","254 255 254","57","6","2561720.844 1205265.482"
"51.68","489.3840","254 255 254","57","6","2561720.844 1205265.482"
"51.71","488.6500","247 251 244","242","6","2561722.1810000003 1205266.0520000001"
"51.71","488.6500","247 251 244","242","6","2561722.1810000003 1205266.0520000001"
"51.71","487.1840","251 254 251","136","22","2561720.96 1205265.493"
"51.72","486.2100","220 234 229","197","22","2561720.963 1205265.489"
"51.75","488.6440","253 254 252","32","6","2561719.821 1205264.937"
"51.75","488.6430","253 254 252","32","6","2561719.821 1205264.937"
"51.75","485.8500","222 237 234","122","22","2561720.335 1205265.175"
"51.76","485.4510","233 240 236","184","22","2561721.327 1205265.614"
"51.79","486.7950","229 243 238","55","22","2561720.2210000004 1205265.08"
"51.79","486.7950","229 243 238","55","22","2561720.2210000004 1205265.08"
"51.79","488.5730","246 252 246","204","6","2561721.861 1205265.817"
"51.81","485.5780","236 243 239","232","22","2561721 1205265.408"
"51.81","485.5780","236 243 239","232","22","2561721 1205265.408"
"51.81","487.2880","248 252 248","30","22","2561719.7580000004 1205264.842"
"51.83","485.9240","255 255 255","222","22","2561719.1300000004 1205264.54"
"51.84","482.0960","213 227 213","88","31","2561720.079 1205264.956"
"51.84","482.0950","213 227 213","88","31","2561720.0790000004 1205264.955"
"51.84","484.0010","238 248 243","53","22","2561719.7750000004 1205264.817"
"51.84","484.0010","238 248 243","53","22","2561719.7750000004 1205264.817"
"51.85","483.5540","218 236 228","219","22","2561719.4080000003 1205264.647"
"51.86","484.8050","250 254 252","114","22","2561719.4200000004 1205264.636"
"51.86","486.8940","252 254 253","255","22","2561719.315 1205264.59"
"51.86","484.8050","250 254 252","114","22","2561719.4200000004 1205264.636"
"51.86","486.8940","252 254 253","255","22","2561719.315 1205264.59"
"51.87","484.9780","254 255 255","25","6","2561720.258 1205265.005"
"51.87","484.9770","254 255 255","25","6","2561720.2580000004 1205265.0050000001"
"51.87","482.8500","255 255 255","213","22","2561719.1500000004 1205264.503"
"51.87","489.4080","232 245 234","86","6","2561719.1410000003 1205264.506"
"51.88","484.2230","244 251 247","173","22","2561719.5360000003 1205264.665"
"51.88","484.2230","244 251 247","173","22","2561719.5360000003 1205264.665"
"51.88","488.2920","252 255 252","22","6","2561722.2520000003 1205265.891"
"51.89","489.4030","229 236 220","228","6","2561721.6330000004 1205265.604"
"51.91","489.4350","221 230 210","114","6","2561722.112 1205265.805"
"51.91","489.4340","221 230 210","114","6","2561722.112 1205265.805"
"51.91","484.9510","248 251 247","26","22","2561721.693 1205265.614"
"51.93","488.4440","251 253 251","121","6","2561721.395 1205265.452"
"51.95","484.9870","241 245 239","116","22","2561721.057 1205265.283"
"51.95","489.3830","189 201 185","140","6","2561720.3230000003 1205264.945"
"51.96","488.0980","242 249 246","69","6","2561720.5330000003 1205265.033"
"51.97","489.3870","148 159 148","81","6","2561719.849 1205264.716"
"51.97","488.4700","254 255 255","40","6","2561719.3600000003 1205264.4880000001"
"51.97","489.3860","148 159 148","81","6","2561719.849 1205264.716"
"51.97","488.4700","254 255 255","40","6","2561719.3600000003 1205264.4880000001"
"52","489.4600","223 234 217","154","6","2561721.2780000004 1205265.32"
